,School_ID,Short_Name,Long_Name,Primary_Category,CPS_School_Profile,Website,School_Latitude,School_Longitude,Program_Type,Application_Requirements,Program_Selections
373,610518,AUSTIN CCA HS,Austin College and Career Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610518,https://accachicago.cps.edu,-87.76191637,41.88599329,Pre-Engineering,None,Students are selected on a point system. Points are based on 7th grade final GPA and NWEA MAP scores. The school determines the minimum cutoff score for selections. Preference is given to students who live within the school's attendance boundary.
374,609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609708,http://www.foremancca.org,-87.75416654,41.93979677,Digital Media,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
375,609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609708,http://www.foremancca.org,-87.75416654,41.93979677,General Education,None,"Students who live within the school's attendance boundary can be admitted automatically.Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general."
376,609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609708,http://www.foremancca.org,-87.75416654,41.93979677,Pre-Engineering,None,Students are selected on a point system. Points are based on 7th grade final GPA and NWEA MAP scores. The school determines the minimum cutoff for selections.
377,609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609708,http://www.foremancca.org,-87.75416654,41.93979677,Web Design,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
378,400115,CATALYST - MARIA,Catalyst - Maria Charter School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400115,https://catalystschools.org/maria,-87.69307532,41.77099172,General Education,None,"Students currently enrolled in the school's eighth grade will receive an offer.Students who are not currently enrolled in the school are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general."
379,609693,WESTINGHOUSE HS,George Westinghouse College Prep,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609693,https://newwestinghouse.org,-87.70733231,41.889977200000004,Career Academy,"General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP, minimum 3.0 GPA in 7th grade, and 7th grade minimum attendance percentage of 95.IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP, minimum 3.0 GPA in 7th grade, and 7th grade minimum attendance percentage of 95.","Eligible students are randomly selected by compterized lottery. The lottery is conducted in the following order: proximity, general."
380,609693,WESTINGHOUSE HS,George Westinghouse College Prep,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609693,https://newwestinghouse.org,-87.70733231,41.889977200000004,Selective Enrollment High School,General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP.IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP.Testing is required for all eligible applicants.,"Eligible students are selected on a point system with a maximum of 900 points. Students are assigned points for 7th grade final grades, NWEA MAP scores, and the admissions test, each worth a maximum of 300 points. The first 30% of the available seats are filled by the top scoring students based on rank score; the remaining seats are equally distributed among the four socio-economic tiers and filled by the top-scoring students in each tier."
381,609994,HIBBARD,William G Hibbard Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609994,http://hibbard.cps.edu/,-87.71036161,41.97033524,Open Enrollment (Two-Way Dual Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-5, and who will remain enrolled in the school for the coming school year."
382,609851,CHALMERS,Thomas Chalmers Specialty Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609851,https://chalmerssoe.org,-87.69525937,41.86643525,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
383,400153,ACERO - BRIGHTON PARK,Acero Charter Schools - Brighton Park,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400153,http://bp.aceroschools.org,-87.69323838,41.81310945,General Education,,
384,609859,CLINTON,DeWitt Clinton Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609859,http://clinton.cps.edu,-87.69835995,41.99254136,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
385,400013,ASPIRA - EARLY COLLEGE HS,ASPIRA Charter School - Early College High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400013,https://aec.aspirail.org,-87.72709566,41.93729829,General Education,None,Students are randomly selected by computerized lottery. The lottery is conducted in the following order: students who are currently enrolled in Aspira Haugan Middle School; sibling; general.
386,609891,DOOLITTLE,James R Doolittle Jr Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609891,https://doolittleelementary.org,-87.61227454,41.83112063,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
387,400168,GREAT LAKES,Great Lakes Academy Charter School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400168,http://www.glachicago.org/,-87.5599069,41.74267138,General Education,,
388,610019,KERSHAW,Joshua D Kershaw Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610019,https://kershawmagnet.org,-87.64089203,41.77645281,Magnet (International Baccalaureate Primary/Middle Years),None,"Students must submit a Choice Elementary Schools application between October and December. Applicants are selected by computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year. After siblings are accommodated, 40% of remaining seats for the entry-grade level are allocated for applicants who live within a 1.5 mile radius of the school, and remaining entry-grade level seats are evenly distributed among the four socio-economic tiers. For all grades other than the entry-grade level, seats remaining after siblings are accommodated are filled through a general computerized lottery."
389,609805,JOPLIN,Scott Joplin Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609805,https://scottjoplinschool.org,-87.66936565,41.74933916,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
390,610217,WARD J,James Ward Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610217,https://www.jameswardschool.com,-87.63535579,41.84398009,Magnet Cluster (World Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
391,609952,GREENE,Nathanael Greene Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609952,https://ngreeneschool.com,-87.67149237,41.82966928,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-4, and who will remain enrolled in the school for the coming school year."
392,610271,JENSEN,Jensen Elementary Scholastic Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610271,http://jensen.cps.edu,-87.70224105,41.87381495,Magnet with Boundary (Math/Science/Technology),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
393,610073,MITCHELL,Ellen Mitchell Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610073,https://mitchellschool.org,-87.68318459,41.89208217,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
394,610308,RUDOLPH,Wilma Rudolph Elementary Learning Center,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610308,https://rudolph.cps.edu,-87.66809131,41.88390676,General Education,,
395,610248,CHICAGO ACADEMY ES,Chicago Academy Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610248,http://www.chicagoacademy.org,-87.7781868,41.94305592,Open Enrollment,None,"This school does not have an attendance boundary. Students must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
396,610369,JACKSON M,Mahalia Jackson Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610369,http://www.mjacksoncps.com/,-87.64676673,41.73412547,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
397,609935,GALLISTEL,Matthew Gallistel Elementary Language Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609935,http://gallistel.cps.edu/,-87.53517531,41.706801,Magnet with Boundary (World Language),None,"Students must submit a Choice Elementary Schools application between October and December. Applicants are selected by computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year. After siblings are accommodated, 40% of remaining seats for the entry-grade level are allocated for applicants who live within a 1.5 mile radius of the school, and remaining entry-grade level seats are evenly distributed among the four socio-economic tiers. For all grades other than the entry-grade level, seats remaining after siblings are accommodated are filled through a general computerized lottery."
398,610091,BROWN R,Ronald Brown Elementary Community Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610091,https://www.brownacademyeagles.org,-87.63895773,41.66487335,Magnet Cluster (World Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
399,610543,SOLORIO HS,Eric Solorio Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610543,https://solorioacademy.org,-87.71105882,41.79520056,Double Honors/Scholars,"General Education and 504 Plan students: Minimum percentile of 75 in both reading and math on NWEA MAP, minimum 3.0 GPA in 7th grade, and 7th grade minimum attendance percentage of 95.IEP and EL students: Minimum combined percentile of 150 in reading and math on NWEA MAP, minimum 3.0 GPA in 7th grade, and 7th grade minimum attendance percenage of 95.","Eligible students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, attendance area, general."
400,610543,SOLORIO HS,Eric Solorio Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610543,https://solorioacademy.org,-87.71105882,41.79520056,General Education,None,"Students who live within the school's attendance boundary can be admitted automatically.Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, staff preference, general."
401,610543,SOLORIO HS,Eric Solorio Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610543,https://solorioacademy.org,-87.71105882,41.79520056,Pre-Engineering,None,Students are selected on a point system. Points are based on 7th grade final GPA and NWEA MAP scores. The school determines the minimum cutoff for selections.
402,610105,ORIOLE PARK,Oriole Park Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610105,https://orioleparkschool.com,-87.81205404,41.97850138,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
403,610223,WENTWORTH,Daniel S Wentworth Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610223,https://wentworthschool.org,-87.65820484,41.7650759,Magnet Cluster (STEM),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
404,610110,WELLS ES,Ida B Wells Preparatory Elementary Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610110,http://wellsprepelementary.com,-87.61977966,41.82735527,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
405,610110,WELLS ES,Ida B Wells Preparatory Elementary Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610110,http://wellsprepelementary.com,-87.61977966,41.82735527,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
406,609748,YORK HS,Consuella B York Alternative HS,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609748,https://yorkhs.org,-87.69526102,41.84253335,General Education,,
407,400054,NOBLE - PRITZKER HS,Noble - Pritzker College Prep,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400054,https://nobleschools.org/pritzker,-87.73012671,41.91521411,International Baccalaureate (IB),None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general."
408,400056,NOBLE - ROWE CLARK HS,Noble - Rowe-Clark Math and Science Academy,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400056,https://nobleschools.org/roweclark,-87.71804677,41.89536226,STEM,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general."
409,609725,MORGAN PARK HS,Morgan Park High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609725,https://morganparkcps.org,-87.66565755,41.69203501,General Education,Students who live within the school�s attendance boundary have no eligibility requirements.Students who live outside of the school�s attendance boundary: Minimum 2.3 GPA in 7th grade and 7th grade minimum attendance percentage of 95.,"Students currently enrolled in the school's Academic Center will receive an offer.Students who live within the school's attendance boundary can be admitted automatically.Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general."
410,609725,MORGAN PARK HS,Morgan Park High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609725,https://morganparkcps.org,-87.66565755,41.69203501,International Baccalaureate (IB),General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP and minimum 2.5 GPA in 7th grade.IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP and minimum 2.5 GPA in 7th grade.Attendance at an Information Session is required for all eligible applicants.,"Eligible students are selected on a point system. Points are based on NWEA MAP scores and 7th grade GPA. Students who live within the school's attendance boundary will be given 50 additional points. The school determines the minimum cutoff score for selections. Preference is given to students who meet the minimum eligibility requirements, attend an Information Session, and are enrolled in the school�s Academic Center."
411,609725,MORGAN PARK HS,Morgan Park High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609725,https://morganparkcps.org,-87.66565755,41.69203501,Selective Enrollment (Academic Center),General Education and 504 Plan students: Minimum percentile of 45 in both reading and math on NWEA MAP.IEP and EL students: Minimum NWEA MAP percentile of 50 in one subject (reading or math) and minimum NWEA MAP percentile of 40 in the other subject (reading or math).Testing is required for all eligible applicants.,"Eligible students are selected on a point system with a maximum of 900 points. Students are assigned points for prior year final grades, NWEA MAP scores, and the admissions test, each worth a maximum of 300 points."
412,609885,DEWEY,Dewey Elementary Academy of Fine Arts,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609885,http://dewey.auslchicago.org,-87.64265158,41.79564568,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
413,400071,PROVIDENCE ENGLEWOOD,Providence Englewood Charter School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400071,http://www.providenceenglewood.org,-87.66399583,41.77536737,General Education,,
414,609740,WELLS HS,Wells Community Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609740,https://WellsHS.cps.edu,-87.66748287,41.89899471,Fine and Performing Arts,Students who live within the school�s attendance boundary have no eligibility requirements.Students who live outside of the school�s attendance boundary: Minimum 2.0 GPA in 7th grade and 7th grade minimum attendance percentage of 92.,Students who live within the school�s attendance boundary have no eligibility requirements and can be admitted automatically.Eligible students who live outside of the school�s attendance boundary are randomly selected by computerized lottery.
415,609740,WELLS HS,Wells Community Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609740,https://WellsHS.cps.edu,-87.66748287,41.89899471,Game Programming,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
416,609740,WELLS HS,Wells Community Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609740,https://WellsHS.cps.edu,-87.66748287,41.89899471,General Education,"Students who live within the school's attendance boundary have no eligibility requirements.Students who live outside of the school's attendance boundary:General Education and 504 Plan students: Minimum 2.5 GPA in 7th grade, and 7th grade minimum attendance percentage of 90.","Students who live within the school's attendance boundary have no eligibility requirements and can be admitted automatically.Eligible students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, staff preference, general."
417,609740,WELLS HS,Wells Community Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609740,https://WellsHS.cps.edu,-87.66748287,41.89899471,Pre-Law,None,Students are selected on a point system. Points are based on 7th grade final GPA and NWEA MAP scores. The school determines the minimum cutoff score for selections.
418,609907,ERICSON,Leif Ericson Elementary Scholastic Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609907,https://leifericsonelementary.org,-87.71580443,41.87574412,Magnet (Scholastic Academy),None,"Students must submit a Choice Elementary Schools application between October and December. Applicants are selected by computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year. After siblings are accommodated, 40% of remaining seats for the entry-grade level are allocated for applicants who live within a 1.5 mile radius of the school, and remaining entry-grade level seats are evenly distributed among the four socio-economic tiers. For all grades other than the entry-grade level, seats remaining after siblings are accommodated are filled through a general computerized lottery."
419,400101,ACERO - CISNEROS,Acero Charter Schools - Sandra Cisneros,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400101,http://sc.aceroschools.org,-87.69399616,41.82288374,General Education,,
420,610347,CLAREMONT,Claremont Academy Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610347,https://claremontcps.org,-87.6810612,41.77751051,Magnet (STEM),None,"Students must submit a Choice Elementary Schools application between October and December. Applicants are selected by computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year. After siblings are accommodated, 40% of remaining seats for the entry-grade level are allocated for applicants who live within a 1.5 mile radius of the school, and remaining entry-grade level seats are evenly distributed among the four socio-economic tiers. For all grades other than the entry-grade level, seats remaining after siblings are accommodated are filled through a general computerized lottery."
421,609768,HOPE HS,Hope College Preparatory High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609768,https://cps.edu/hopehs,-87.64124411,41.79355347,General Education,,
422,609930,FUNSTON,Frederick Funston Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609930,https://funston.cps.edu,-87.71689166,41.91761651,Open Enrollment (Dual Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
423,400034,CICS - NORTHTOWN HS,CICS - Northtown,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400034,https://cicsnorthtown.org,-87.72650426,41.99024501,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: students currently enrolled in one of the following CICS schools: Avalon, Basil, Bucktown, Irving Park, Longwood, Prairie, Washington Park, West Belden, or Wrightwood; sibling; general."
424,610128,GARVEY,Marcus Moziah Garvey Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610128,https://garvey.cps.edu,-87.64757717,41.70660286,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
425,609726,BROOKS HS,Gwendolyn Brooks College Preparatory Academy HS,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609726,http://www.brookscollegeprep.org,-87.61635261,41.69276253,Selective Enrollment (Academic Center),General Education and 504 Plan students: Minimum percentile of 45 in both reading and math on NWEA MAP.IEP and EL students: Minimum NWEA MAP percentile of 50 in one subject (reading or math) and minimum NWEA MAP percentile of 40 in the other subject (reading or math).Testing is required for all eligible applicants.,"Eligible students are selected on a point system with a maximum of 900 points. Students are assigned points for prior year final grades, NWEA MAP scores, and the admissions test, each worth a maximum of 300 points."
426,609726,BROOKS HS,Gwendolyn Brooks College Preparatory Academy HS,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609726,http://www.brookscollegeprep.org,-87.61635261,41.69276253,Selective Enrollment High School,General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP.IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP.Testing is required for all eligible applicants.,"Students currently enrolled in the school's Academic Center will receive an offer.Eligible students who are not currently enrolled in the school are selected on a point system with a maximum of 900 points. Students are assigned points for 7th grade final grades, NWEA MAP scores, and the admissions test, each worth a maximum of 300 points. The first 30% of the available seats are filled by the top scoring students based on rank score; the remaining seats are equally distributed among the four socio-economic tiers and filled by the top-scoring students in each tier."
427,610040,LLOYD,Henry D Lloyd Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610040,https://lloydschool.org,-87.74851501,41.9188141,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-4, and who will remain enrolled in the school for the coming school year."
428,610499,COLLINS HS,Collins Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610499,https://collinsacademy.org,-87.70204159,41.86414857,Game Programming,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to applicants who reside within the school's proximity.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
429,610499,COLLINS HS,Collins Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610499,https://collinsacademy.org,-87.70204159,41.86414857,General Education,None,"Eligible students are randomly selected by computerized lottery. The lottery is conducted in the following order: students currently enrolled in sibling; staff preference; Chalmers, Dvorak, Herzl, Johnson, or Morton Elementary Schools; general."
430,610499,COLLINS HS,Collins Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610499,https://collinsacademy.org,-87.70204159,41.86414857,Scholars,"General Education and 504 Plan students: Minimum percentile of 40 in both reading and math on NWEA MAP, minimum 2.8 GPA in 7th grade, and 7th grade minimum attendance percentage of 92.IEP and EL students: Minimum combined percentile of 80 in reading and math on NWEA MAP, minimum 2.8 GPA in 7th grade, and 7th grade minimum attendance percentage of 92.","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: students currently enrolled in Chalmers, Dvorak, Herzl, Johnson, or Morton Elementary Schools; sibling; general."
